,name,actual_deathdate,temperature,gpt_deathdate,date_difference,abs_date_difference,is_accurate,year_month,year_month_formatted
275,Don Maynard,2022-01-10,0.5,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
276,Don Maynard,2022-01-10,0.5,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
277,Don Maynard,2022-01-10,0.5,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
278,Don Maynard,2022-01-10,0.5,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
279,Don Maynard,2022-01-10,0.5,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
280,Don Maynard,2022-01-10,0.75,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
281,Don Maynard,2022-01-10,0.75,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
282,Don Maynard,2022-01-10,0.75,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
283,Don Maynard,2022-01-10,0.75,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
284,Don Maynard,2022-01-10,0.75,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
285,Don Maynard,2022-01-10,0.75,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
286,Don Maynard,2022-01-10,0.75,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
287,Don Maynard,2022-01-10,0.75,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
288,Don Maynard,2022-01-10,0.75,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
289,Don Maynard,2022-01-10,0.75,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
290,Don Maynard,2022-01-10,1.0,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
291,Don Maynard,2022-01-10,1.0,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
292,Don Maynard,2022-01-10,1.0,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
293,Don Maynard,2022-01-10,1.0,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
294,Don Maynard,2022-01-10,1.0,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
295,Don Maynard,2022-01-10,1.0,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
296,Don Maynard,2022-01-10,1.0,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
297,Don Maynard,2022-01-10,1.0,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
298,Don Maynard,2022-01-10,1.0,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
299,Don Maynard,2022-01-10,1.0,2022-01-10,0.0,0.0,True,2022-01,Jan 2022
300,Ronnie Spector,2022-01-12,0.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
301,Ronnie Spector,2022-01-12,0.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
302,Ronnie Spector,2022-01-12,0.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
303,Ronnie Spector,2022-01-12,0.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
304,Ronnie Spector,2022-01-12,0.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
305,Ronnie Spector,2022-01-12,0.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
306,Ronnie Spector,2022-01-12,0.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
307,Ronnie Spector,2022-01-12,0.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
308,Ronnie Spector,2022-01-12,0.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
309,Ronnie Spector,2022-01-12,0.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
310,Ronnie Spector,2022-01-12,0.25,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
311,Ronnie Spector,2022-01-12,0.25,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
312,Ronnie Spector,2022-01-12,0.25,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
313,Ronnie Spector,2022-01-12,0.25,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
314,Ronnie Spector,2022-01-12,0.25,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
315,Ronnie Spector,2022-01-12,0.25,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
316,Ronnie Spector,2022-01-12,0.25,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
317,Ronnie Spector,2022-01-12,0.25,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
318,Ronnie Spector,2022-01-12,0.25,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
319,Ronnie Spector,2022-01-12,0.25,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
320,Ronnie Spector,2022-01-12,0.5,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
321,Ronnie Spector,2022-01-12,0.5,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
322,Ronnie Spector,2022-01-12,0.5,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
323,Ronnie Spector,2022-01-12,0.5,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
324,Ronnie Spector,2022-01-12,0.5,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
325,Ronnie Spector,2022-01-12,0.5,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
326,Ronnie Spector,2022-01-12,0.5,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
327,Ronnie Spector,2022-01-12,0.5,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
328,Ronnie Spector,2022-01-12,0.5,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
329,Ronnie Spector,2022-01-12,0.5,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
330,Ronnie Spector,2022-01-12,0.75,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
331,Ronnie Spector,2022-01-12,0.75,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
332,Ronnie Spector,2022-01-12,0.75,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
333,Ronnie Spector,2022-01-12,0.75,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
334,Ronnie Spector,2022-01-12,0.75,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
335,Ronnie Spector,2022-01-12,0.75,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
336,Ronnie Spector,2022-01-12,0.75,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
337,Ronnie Spector,2022-01-12,0.75,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
338,Ronnie Spector,2022-01-12,0.75,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
339,Ronnie Spector,2022-01-12,0.75,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
340,Ronnie Spector,2022-01-12,1.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
341,Ronnie Spector,2022-01-12,1.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
342,Ronnie Spector,2022-01-12,1.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
343,Ronnie Spector,2022-01-12,1.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
344,Ronnie Spector,2022-01-12,1.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
345,Ronnie Spector,2022-01-12,1.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
346,Ronnie Spector,2022-01-12,1.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
347,Ronnie Spector,2022-01-12,1.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
348,Ronnie Spector,2022-01-12,1.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
349,Ronnie Spector,2022-01-12,1.0,2022-01-12,0.0,0.0,True,2022-01,Jan 2022
350,André Leon Talley,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
351,André Leon Talley,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
352,André Leon Talley,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
353,André Leon Talley,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
354,André Leon Talley,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
355,André Leon Talley,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
356,André Leon Talley,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
357,André Leon Talley,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
358,André Leon Talley,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
359,André Leon Talley,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
360,André Leon Talley,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
361,André Leon Talley,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
362,André Leon Talley,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
363,André Leon Talley,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
364,André Leon Talley,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
365,André Leon Talley,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
366,André Leon Talley,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
367,André Leon Talley,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
368,André Leon Talley,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
369,André Leon Talley,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
370,André Leon Talley,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
371,André Leon Talley,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
372,André Leon Talley,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
373,André Leon Talley,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
374,André Leon Talley,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
375,André Leon Talley,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
376,André Leon Talley,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
377,André Leon Talley,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
378,André Leon Talley,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
379,André Leon Talley,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
380,André Leon Talley,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
381,André Leon Talley,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
382,André Leon Talley,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
383,André Leon Talley,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
384,André Leon Talley,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
385,André Leon Talley,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
386,André Leon Talley,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
387,André Leon Talley,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
388,André Leon Talley,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
389,André Leon Talley,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
390,André Leon Talley,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
391,André Leon Talley,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
392,André Leon Talley,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
393,André Leon Talley,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
394,André Leon Talley,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
395,André Leon Talley,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
396,André Leon Talley,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
397,André Leon Talley,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
398,André Leon Talley,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
399,André Leon Talley,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
400,Peter Robbins,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
401,Peter Robbins,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
402,Peter Robbins,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
403,Peter Robbins,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
404,Peter Robbins,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
405,Peter Robbins,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
406,Peter Robbins,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
407,Peter Robbins,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
408,Peter Robbins,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
409,Peter Robbins,2022-01-18,0.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
410,Peter Robbins,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
411,Peter Robbins,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
412,Peter Robbins,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
413,Peter Robbins,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
414,Peter Robbins,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
415,Peter Robbins,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
416,Peter Robbins,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
417,Peter Robbins,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
418,Peter Robbins,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
419,Peter Robbins,2022-01-18,0.25,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
420,Peter Robbins,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
421,Peter Robbins,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
422,Peter Robbins,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
423,Peter Robbins,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
424,Peter Robbins,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
425,Peter Robbins,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
426,Peter Robbins,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
427,Peter Robbins,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
428,Peter Robbins,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
429,Peter Robbins,2022-01-18,0.5,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
430,Peter Robbins,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
431,Peter Robbins,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
432,Peter Robbins,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
433,Peter Robbins,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
434,Peter Robbins,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
435,Peter Robbins,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
436,Peter Robbins,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
437,Peter Robbins,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
438,Peter Robbins,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
439,Peter Robbins,2022-01-18,0.75,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
440,Peter Robbins,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
441,Peter Robbins,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
442,Peter Robbins,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
443,Peter Robbins,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
444,Peter Robbins,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
445,Peter Robbins,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
446,Peter Robbins,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
447,Peter Robbins,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
448,Peter Robbins,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
449,Peter Robbins,2022-01-18,1.0,2022-01-18,0.0,0.0,True,2022-01,Jan 2022
450,Meat Loaf,2022-01-20,0.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
451,Meat Loaf,2022-01-20,0.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
452,Meat Loaf,2022-01-20,0.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
453,Meat Loaf,2022-01-20,0.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
454,Meat Loaf,2022-01-20,0.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
455,Meat Loaf,2022-01-20,0.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
456,Meat Loaf,2022-01-20,0.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
457,Meat Loaf,2022-01-20,0.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
458,Meat Loaf,2022-01-20,0.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
459,Meat Loaf,2022-01-20,0.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
460,Meat Loaf,2022-01-20,0.25,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
461,Meat Loaf,2022-01-20,0.25,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
462,Meat Loaf,2022-01-20,0.25,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
463,Meat Loaf,2022-01-20,0.25,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
464,Meat Loaf,2022-01-20,0.25,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
465,Meat Loaf,2022-01-20,0.25,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
466,Meat Loaf,2022-01-20,0.25,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
467,Meat Loaf,2022-01-20,0.25,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
468,Meat Loaf,2022-01-20,0.25,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
469,Meat Loaf,2022-01-20,0.25,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
470,Meat Loaf,2022-01-20,0.5,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
471,Meat Loaf,2022-01-20,0.5,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
472,Meat Loaf,2022-01-20,0.5,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
473,Meat Loaf,2022-01-20,0.5,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
474,Meat Loaf,2022-01-20,0.5,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
475,Meat Loaf,2022-01-20,0.5,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
476,Meat Loaf,2022-01-20,0.5,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
477,Meat Loaf,2022-01-20,0.5,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
478,Meat Loaf,2022-01-20,0.5,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
479,Meat Loaf,2022-01-20,0.5,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
480,Meat Loaf,2022-01-20,0.75,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
481,Meat Loaf,2022-01-20,0.75,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
482,Meat Loaf,2022-01-20,0.75,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
483,Meat Loaf,2022-01-20,0.75,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
484,Meat Loaf,2022-01-20,0.75,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
485,Meat Loaf,2022-01-20,0.75,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
486,Meat Loaf,2022-01-20,0.75,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
487,Meat Loaf,2022-01-20,0.75,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
488,Meat Loaf,2022-01-20,0.75,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
489,Meat Loaf,2022-01-20,0.75,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
490,Meat Loaf,2022-01-20,1.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
491,Meat Loaf,2022-01-20,1.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
492,Meat Loaf,2022-01-20,1.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
493,Meat Loaf,2022-01-20,1.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
494,Meat Loaf,2022-01-20,1.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
495,Meat Loaf,2022-01-20,1.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
496,Meat Loaf,2022-01-20,1.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
497,Meat Loaf,2022-01-20,1.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
498,Meat Loaf,2022-01-20,1.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
499,Meat Loaf,2022-01-20,1.0,2022-01-20,0.0,0.0,True,2022-01,Jan 2022
500,Louie Anderson,2022-01-21,0.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
501,Louie Anderson,2022-01-21,0.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
502,Louie Anderson,2022-01-21,0.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
503,Louie Anderson,2022-01-21,0.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
504,Louie Anderson,2022-01-21,0.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
505,Louie Anderson,2022-01-21,0.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
506,Louie Anderson,2022-01-21,0.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
507,Louie Anderson,2022-01-21,0.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
508,Louie Anderson,2022-01-21,0.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
509,Louie Anderson,2022-01-21,0.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
510,Louie Anderson,2022-01-21,0.25,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
511,Louie Anderson,2022-01-21,0.25,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
512,Louie Anderson,2022-01-21,0.25,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
513,Louie Anderson,2022-01-21,0.25,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
514,Louie Anderson,2022-01-21,0.25,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
515,Louie Anderson,2022-01-21,0.25,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
516,Louie Anderson,2022-01-21,0.25,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
517,Louie Anderson,2022-01-21,0.25,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
518,Louie Anderson,2022-01-21,0.25,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
519,Louie Anderson,2022-01-21,0.25,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
520,Louie Anderson,2022-01-21,0.5,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
521,Louie Anderson,2022-01-21,0.5,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
522,Louie Anderson,2022-01-21,0.5,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
523,Louie Anderson,2022-01-21,0.5,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
524,Louie Anderson,2022-01-21,0.5,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
525,Louie Anderson,2022-01-21,0.5,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
526,Louie Anderson,2022-01-21,0.5,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
527,Louie Anderson,2022-01-21,0.5,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
528,Louie Anderson,2022-01-21,0.5,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
529,Louie Anderson,2022-01-21,0.5,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
530,Louie Anderson,2022-01-21,0.75,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
531,Louie Anderson,2022-01-21,0.75,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
532,Louie Anderson,2022-01-21,0.75,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
533,Louie Anderson,2022-01-21,0.75,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
534,Louie Anderson,2022-01-21,0.75,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
535,Louie Anderson,2022-01-21,0.75,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
536,Louie Anderson,2022-01-21,0.75,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
537,Louie Anderson,2022-01-21,0.75,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
538,Louie Anderson,2022-01-21,0.75,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
539,Louie Anderson,2022-01-21,0.75,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
540,Louie Anderson,2022-01-21,1.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
541,Louie Anderson,2022-01-21,1.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
542,Louie Anderson,2022-01-21,1.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
543,Louie Anderson,2022-01-21,1.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
544,Louie Anderson,2022-01-21,1.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
545,Louie Anderson,2022-01-21,1.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
546,Louie Anderson,2022-01-21,1.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
547,Louie Anderson,2022-01-21,1.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
548,Louie Anderson,2022-01-21,1.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
549,Louie Anderson,2022-01-21,1.0,2022-01-21,0.0,0.0,True,2022-01,Jan 2022
550,Moses J. Moseley,2022-01-26,0.0,,,,False,2022-01,Jan 2022
551,Moses J. Moseley,2022-01-26,0.0,,,,False,2022-01,Jan 2022
552,Moses J. Moseley,2022-01-26,0.0,,,,False,2022-01,Jan 2022
